timestamp,pod,function,cpu_millicores,memory_mib
1775162312,stage-object-detector-5d6f68c89-q7jbj,stage-object-detector,175,270
1775162320,orchestrator-9696d4c9-v6h68,orchestrator,185,114
1775162320,stage-deepspeech-7c7597dbb9-lf6n2,stage-deepspeech,15,61
1775162320,stage-deepspeech-7c7597dbb9-mdfn4,stage-deepspeech,1,67
1775162320,stage-deepspeech-7c7597dbb9-qfmcn,stage-deepspeech,57,68
1775162320,stage-ffmpeg-0-5c88f7c889-7zsks,stage-ffmpeg-0,68,83
1775162320,stage-ffmpeg-0-5c88f7c889-bkklz,stage-ffmpeg-0,1,65
1775162320,stage-ffmpeg-0-5c88f7c889-dkvhw,stage-ffmpeg-0,1,61
1775162320,stage-ffmpeg-0-5c88f7c889-jxkcg,stage-ffmpeg-0,162,76
1775162320,stage-ffmpeg-0-5c88f7c889-q7nsq,stage-ffmpeg-0,1,77
1775162320,stage-ffmpeg-1-6958b695f5-4xgrx,stage-ffmpeg-1,1,86
1775162320,stage-ffmpeg-1-6958b695f5-gjn4d,stage-ffmpeg-1,25,62
1775162320,stage-ffmpeg-1-6958b695f5-mqs9q,stage-ffmpeg-1,29,87
1775162320,stage-ffmpeg-1-6958b695f5-twdqp,stage-ffmpeg-1,1,62
1775162320,stage-ffmpeg-2-74bc5fcb57-4mx58,stage-ffmpeg-2,33,64
1775162320,stage-ffmpeg-2-74bc5fcb57-9tmjr,stage-ffmpeg-2,1,59
1775162320,stage-ffmpeg-2-74bc5fcb57-jpdl8,stage-ffmpeg-2,83,77
1775162320,stage-ffmpeg-2-74bc5fcb57-spgng,stage-ffmpeg-2,76,77
1775162320,stage-ffmpeg-2-74bc5fcb57-t56xn,stage-ffmpeg-2,52,61
1775162320,stage-ffmpeg-3-57d65c9bdf-8drnl,stage-ffmpeg-3,198,56
1775162320,stage-ffmpeg-3-57d65c9bdf-9gth7,stage-ffmpeg-3,1,55
1775162320,stage-ffmpeg-3-57d65c9bdf-9zr27,stage-ffmpeg-3,1,58
1775162320,stage-ffmpeg-3-57d65c9bdf-qmdmk,stage-ffmpeg-3,186,59
1775162320,stage-ffmpeg-3-57d65c9bdf-rr7kf,stage-ffmpeg-3,1,59
1775162320,stage-librosa-85bd4b64d5-b7mlk,stage-librosa,36,249
1775162320,stage-librosa-85bd4b64d5-j7jrf,stage-librosa,177,363
1775162320,stage-librosa-85bd4b64d5-jzxmt,stage-librosa,1,331
1775162320,stage-librosa-85bd4b64d5-x6wh9,stage-librosa,143,256
1775162320,stage-librosa-85bd4b64d5-xpcwz,stage-librosa,53,268
1775162320,stage-object-detector-5d6f68c89-9s4nv,stage-object-detector,212,289
1775162320,stage-object-detector-5d6f68c89-dh8xh,stage-object-detector,224,249
1775162320,stage-object-detector-5d6f68c89-gr8t4,stage-object-detector,202,259
1775162320,stage-object-detector-5d6f68c89-mn9jz,stage-object-detector,186,241
1775162320,stage-object-detector-5d6f68c89-q7jbj,stage-object-detector,175,270
1775162328,orchestrator-9696d4c9-v6h68,orchestrator,215,115
1775162328,stage-deepspeech-7c7597dbb9-lf6n2,stage-deepspeech,29,61
1775162328,stage-deepspeech-7c7597dbb9-mdfn4,stage-deepspeech,8,66
1775162328,stage-deepspeech-7c7597dbb9-qfmcn,stage-deepspeech,22,68
1775162328,stage-ffmpeg-0-5c88f7c889-7zsks,stage-ffmpeg-0,57,80
1775162328,stage-ffmpeg-0-5c88f7c889-bkklz,stage-ffmpeg-0,1,65
1775162328,stage-ffmpeg-0-5c88f7c889-dkvhw,stage-ffmpeg-0,1,61
1775162328,stage-ffmpeg-0-5c88f7c889-jxkcg,stage-ffmpeg-0,31,76
1775162328,stage-ffmpeg-0-5c88f7c889-q7nsq,stage-ffmpeg-0,1,77
1775162328,stage-ffmpeg-1-6958b695f5-4xgrx,stage-ffmpeg-1,1,86
1775162328,stage-ffmpeg-1-6958b695f5-gjn4d,stage-ffmpeg-1,14,63
1775162328,stage-ffmpeg-1-6958b695f5-mqs9q,stage-ffmpeg-1,22,88
1775162328,stage-ffmpeg-1-6958b695f5-twdqp,stage-ffmpeg-1,1,62
1775162328,stage-ffmpeg-2-74bc5fcb57-4mx58,stage-ffmpeg-2,1,64
1775162328,stage-ffmpeg-2-74bc5fcb57-9tmjr,stage-ffmpeg-2,1,59
1775162328,stage-ffmpeg-2-74bc5fcb57-jpdl8,stage-ffmpeg-2,1,77
1775162328,stage-ffmpeg-2-74bc5fcb57-spgng,stage-ffmpeg-2,48,77
1775162328,stage-ffmpeg-2-74bc5fcb57-t56xn,stage-ffmpeg-2,1,61
1775162328,stage-ffmpeg-3-57d65c9bdf-8drnl,stage-ffmpeg-3,1,56
1775162328,stage-ffmpeg-3-57d65c9bdf-9gth7,stage-ffmpeg-3,147,55
1775162328,stage-ffmpeg-3-57d65c9bdf-9zr27,stage-ffmpeg-3,1,58
1775162328,stage-ffmpeg-3-57d65c9bdf-qmdmk,stage-ffmpeg-3,1,59
1775162328,stage-ffmpeg-3-57d65c9bdf-rr7kf,stage-ffmpeg-3,1,59
1775162328,stage-librosa-85bd4b64d5-b7mlk,stage-librosa,223,220
1775162328,stage-librosa-85bd4b64d5-j7jrf,stage-librosa,249,363
1775162328,stage-librosa-85bd4b64d5-jzxmt,stage-librosa,1,331
1775162328,stage-librosa-85bd4b64d5-x6wh9,stage-librosa,1,256
1775162328,stage-librosa-85bd4b64d5-xpcwz,stage-librosa,1,268
1775162328,stage-object-detector-5d6f68c89-9s4nv,stage-object-detector,156,289
1775162328,stage-object-detector-5d6f68c89-dh8xh,stage-object-detector,224,249
1775162328,stage-object-detector-5d6f68c89-gr8t4,stage-object-detector,174,259
1775162328,stage-object-detector-5d6f68c89-mn9jz,stage-object-detector,144,241
1775162328,stage-object-detector-5d6f68c89-q7jbj,stage-object-detector,111,271
1775162336,orchestrator-9696d4c9-v6h68,orchestrator,215,115
1775162336,stage-deepspeech-7c7597dbb9-lf6n2,stage-deepspeech,29,61
1775162336,stage-deepspeech-7c7597dbb9-mdfn4,stage-deepspeech,8,66
1775162336,stage-deepspeech-7c7597dbb9-qfmcn,stage-deepspeech,22,68
1775162336,stage-ffmpeg-0-5c88f7c889-7zsks,stage-ffmpeg-0,57,80
1775162336,stage-ffmpeg-0-5c88f7c889-bkklz,stage-ffmpeg-0,1,65
1775162336,stage-ffmpeg-0-5c88f7c889-dkvhw,stage-ffmpeg-0,1,61
1775162336,stage-ffmpeg-0-5c88f7c889-jxkcg,stage-ffmpeg-0,31,76
1775162336,stage-ffmpeg-0-5c88f7c889-q7nsq,stage-ffmpeg-0,1,77
1775162336,stage-ffmpeg-1-6958b695f5-4xgrx,stage-ffmpeg-1,1,86
1775162336,stage-ffmpeg-1-6958b695f5-gjn4d,stage-ffmpeg-1,14,63
1775162336,stage-ffmpeg-1-6958b695f5-mqs9q,stage-ffmpeg-1,22,88
1775162336,stage-ffmpeg-1-6958b695f5-twdqp,stage-ffmpeg-1,1,62
1775162336,stage-ffmpeg-2-74bc5fcb57-4mx58,stage-ffmpeg-2,1,64
1775162336,stage-ffmpeg-2-74bc5fcb57-9tmjr,stage-ffmpeg-2,1,59
1775162336,stage-ffmpeg-2-74bc5fcb57-jpdl8,stage-ffmpeg-2,1,77
1775162336,stage-ffmpeg-2-74bc5fcb57-spgng,stage-ffmpeg-2,48,77
1775162336,stage-ffmpeg-2-74bc5fcb57-t56xn,stage-ffmpeg-2,1,61
1775162336,stage-ffmpeg-3-57d65c9bdf-8drnl,stage-ffmpeg-3,1,56
1775162336,stage-ffmpeg-3-57d65c9bdf-9gth7,stage-ffmpeg-3,147,55
1775162336,stage-ffmpeg-3-57d65c9bdf-9zr27,stage-ffmpeg-3,1,58
1775162336,stage-ffmpeg-3-57d65c9bdf-qmdmk,stage-ffmpeg-3,1,59
1775162336,stage-ffmpeg-3-57d65c9bdf-rr7kf,stage-ffmpeg-3,1,59
1775162336,stage-librosa-85bd4b64d5-b7mlk,stage-librosa,223,220
1775162336,stage-librosa-85bd4b64d5-j7jrf,stage-librosa,249,363
1775162336,stage-librosa-85bd4b64d5-jzxmt,stage-librosa,1,331
1775162336,stage-librosa-85bd4b64d5-x6wh9,stage-librosa,1,256
1775162336,stage-librosa-85bd4b64d5-xpcwz,stage-librosa,1,268
1775162336,stage-object-detector-5d6f68c89-9s4nv,stage-object-detector,156,289
1775162336,stage-object-detector-5d6f68c89-dh8xh,stage-object-detector,224,249
1775162336,stage-object-detector-5d6f68c89-gr8t4,stage-object-detector,174,259
1775162336,stage-object-detector-5d6f68c89-mn9jz,stage-object-detector,144,241
1775162336,stage-object-detector-5d6f68c89-q7jbj,stage-object-detector,111,271
1775162344,orchestrator-9696d4c9-v6h68,orchestrator,215,115
1775162344,stage-deepspeech-7c7597dbb9-lf6n2,stage-deepspeech,26,61
1775162344,stage-deepspeech-7c7597dbb9-mdfn4,stage-deepspeech,43,66
1775162344,stage-deepspeech-7c7597dbb9-qfmcn,stage-deepspeech,1,68
1775162344,stage-ffmpeg-0-5c88f7c889-7zsks,stage-ffmpeg-0,1,80
1775162344,stage-ffmpeg-0-5c88f7c889-bkklz,stage-ffmpeg-0,1,65
1775162344,stage-ffmpeg-0-5c88f7c889-dkvhw,stage-ffmpeg-0,77,62
1775162344,stage-ffmpeg-0-5c88f7c889-jxkcg,stage-ffmpeg-0,61,73
1775162344,stage-ffmpeg-0-5c88f7c889-q7nsq,stage-ffmpeg-0,1,77
1775162344,stage-ffmpeg-1-6958b695f5-4xgrx,stage-ffmpeg-1,17,87
1775162344,stage-ffmpeg-1-6958b695f5-gjn4d,stage-ffmpeg-1,22,67
1775162344,stage-ffmpeg-1-6958b695f5-mqs9q,stage-ffmpeg-1,41,87
1775162344,stage-ffmpeg-1-6958b695f5-twdqp,stage-ffmpeg-1,1,62
1775162344,stage-ffmpeg-2-74bc5fcb57-4mx58,stage-ffmpeg-2,1,64
1775162344,stage-ffmpeg-2-74bc5fcb57-9tmjr,stage-ffmpeg-2,63,60
1775162344,stage-ffmpeg-2-74bc5fcb57-jpdl8,stage-ffmpeg-2,43,77
1775162344,stage-ffmpeg-2-74bc5fcb57-spgng,stage-ffmpeg-2,22,77
1775162344,stage-ffmpeg-2-74bc5fcb57-t56xn,stage-ffmpeg-2,1,61
1775162344,stage-ffmpeg-3-57d65c9bdf-8drnl,stage-ffmpeg-3,1,56
1775162344,stage-ffmpeg-3-57d65c9bdf-9gth7,stage-ffmpeg-3,1,55
1775162344,stage-ffmpeg-3-57d65c9bdf-9zr27,stage-ffmpeg-3,39,58
1775162344,stage-ffmpeg-3-57d65c9bdf-qmdmk,stage-ffmpeg-3,96,59
1775162344,stage-ffmpeg-3-57d65c9bdf-rr7kf,stage-ffmpeg-3,169,59
1775162344,stage-librosa-85bd4b64d5-b7mlk,stage-librosa,137,249
1775162344,stage-librosa-85bd4b64d5-j7jrf,stage-librosa,1,363
1775162344,stage-librosa-85bd4b64d5-jzxmt,stage-librosa,1,331
1775162344,stage-librosa-85bd4b64d5-x6wh9,stage-librosa,219,256
1775162344,stage-librosa-85bd4b64d5-xpcwz,stage-librosa,1,268
1775162344,stage-object-detector-5d6f68c89-9s4nv,stage-object-detector,217,289
1775162344,stage-object-detector-5d6f68c89-dh8xh,stage-object-detector,136,249
1775162344,stage-object-detector-5d6f68c89-gr8t4,stage-object-detector,174,259
1775162344,stage-object-detector-5d6f68c89-mn9jz,stage-object-detector,179,241
1775162344,stage-object-detector-5d6f68c89-q7jbj,stage-object-detector,217,270
1775162352,orchestrator-9696d4c9-v6h68,orchestrator,165,115
1775162352,stage-deepspeech-7c7597dbb9-lf6n2,stage-deepspeech,25,61
1775162352,stage-deepspeech-7c7597dbb9-mdfn4,stage-deepspeech,8,66
1775162352,stage-deepspeech-7c7597dbb9-qfmcn,stage-deepspeech,1,68
1775162352,stage-ffmpeg-0-5c88f7c889-7zsks,stage-ffmpeg-0,80,80
1775162352,stage-ffmpeg-0-5c88f7c889-bkklz,stage-ffmpeg-0,81,64
1775162352,stage-ffmpeg-0-5c88f7c889-dkvhw,stage-ffmpeg-0,85,64
1775162352,stage-ffmpeg-0-5c88f7c889-jxkcg,stage-ffmpeg-0,111,70
1775162352,stage-ffmpeg-0-5c88f7c889-q7nsq,stage-ffmpeg-0,1,77
1775162352,stage-ffmpeg-1-6958b695f5-4xgrx,stage-ffmpeg-1,36,87
1775162352,stage-ffmpeg-1-6958b695f5-gjn4d,stage-ffmpeg-1,81,69
1775162352,stage-ffmpeg-1-6958b695f5-mqs9q,stage-ffmpeg-1,1,87
1775162352,stage-ffmpeg-1-6958b695f5-twdqp,stage-ffmpeg-1,14,64
1775162352,stage-ffmpeg-2-74bc5fcb57-4mx58,stage-ffmpeg-2,35,64
1775162352,stage-ffmpeg-2-74bc5fcb57-9tmjr,stage-ffmpeg-2,63,60
1775162352,stage-ffmpeg-2-74bc5fcb57-jpdl8,stage-ffmpeg-2,64,77
1775162352,stage-ffmpeg-2-74bc5fcb57-spgng,stage-ffmpeg-2,24,77
1775162352,stage-ffmpeg-2-74bc5fcb57-t56xn,stage-ffmpeg-2,81,62
1775162352,stage-ffmpeg-3-57d65c9bdf-8drnl,stage-ffmpeg-3,1,56
1775162352,stage-ffmpeg-3-57d65c9bdf-9gth7,stage-ffmpeg-3,212,55
1775162352,stage-ffmpeg-3-57d65c9bdf-9zr27,stage-ffmpeg-3,207,58
1775162352,stage-ffmpeg-3-57d65c9bdf-qmdmk,stage-ffmpeg-3,50,59
1775162352,stage-ffmpeg-3-57d65c9bdf-rr7kf,stage-ffmpeg-3,1,59
1775162352,stage-librosa-85bd4b64d5-b7mlk,stage-librosa,163,250
1775162352,stage-librosa-85bd4b64d5-j7jrf,stage-librosa,267,365
1775162352,stage-librosa-85bd4b64d5-jzxmt,stage-librosa,1,331
1775162352,stage-librosa-85bd4b64d5-x6wh9,stage-librosa,460,264
1775162352,stage-librosa-85bd4b64d5-xpcwz,stage-librosa,1,268
1775162352,stage-object-detector-5d6f68c89-9s4nv,stage-object-detector,113,289
1775162352,stage-object-detector-5d6f68c89-dh8xh,stage-object-detector,177,249
1775162352,stage-object-detector-5d6f68c89-gr8t4,stage-object-detector,155,259
1775162352,stage-object-detector-5d6f68c89-mn9jz,stage-object-detector,67,249
1775162352,stage-object-detector-5d6f68c89-q7jbj,stage-object-detector,143,270
1775162360,orchestrator-9696d4c9-v6h68,orchestrator,165,115
1775162360,stage-deepspeech-7c7597dbb9-lf6n2,stage-deepspeech,25,61
1775162360,stage-deepspeech-7c7597dbb9-mdfn4,stage-deepspeech,8,66
1775162360,stage-deepspeech-7c7597dbb9-qfmcn,stage-deepspeech,1,68
1775162360,stage-ffmpeg-0-5c88f7c889-7zsks,stage-ffmpeg-0,80,80
1775162360,stage-ffmpeg-0-5c88f7c889-bkklz,stage-ffmpeg-0,81,64
1775162360,stage-ffmpeg-0-5c88f7c889-dkvhw,stage-ffmpeg-0,85,64
1775162360,stage-ffmpeg-0-5c88f7c889-jxkcg,stage-ffmpeg-0,111,70
1775162360,stage-ffmpeg-0-5c88f7c889-q7nsq,stage-ffmpeg-0,1,77
1775162360,stage-ffmpeg-1-6958b695f5-4xgrx,stage-ffmpeg-1,36,87
1775162360,stage-ffmpeg-1-6958b695f5-gjn4d,stage-ffmpeg-1,81,69
1775162360,stage-ffmpeg-1-6958b695f5-mqs9q,stage-ffmpeg-1,1,87
1775162360,stage-ffmpeg-1-6958b695f5-twdqp,stage-ffmpeg-1,14,64
1775162360,stage-ffmpeg-2-74bc5fcb57-4mx58,stage-ffmpeg-2,35,64
1775162360,stage-ffmpeg-2-74bc5fcb57-9tmjr,stage-ffmpeg-2,63,60
1775162360,stage-ffmpeg-2-74bc5fcb57-jpdl8,stage-ffmpeg-2,64,77
1775162360,stage-ffmpeg-2-74bc5fcb57-spgng,stage-ffmpeg-2,24,77
1775162360,stage-ffmpeg-2-74bc5fcb57-t56xn,stage-ffmpeg-2,81,62
1775162360,stage-ffmpeg-3-57d65c9bdf-8drnl,stage-ffmpeg-3,1,56
1775162360,stage-ffmpeg-3-57d65c9bdf-9gth7,stage-ffmpeg-3,212,55
1775162360,stage-ffmpeg-3-57d65c9bdf-9zr27,stage-ffmpeg-3,207,58
1775162360,stage-ffmpeg-3-57d65c9bdf-qmdmk,stage-ffmpeg-3,50,59
1775162360,stage-ffmpeg-3-57d65c9bdf-rr7kf,stage-ffmpeg-3,1,59
1775162360,stage-librosa-85bd4b64d5-b7mlk,stage-librosa,163,250
1775162360,stage-librosa-85bd4b64d5-j7jrf,stage-librosa,267,365
1775162360,stage-librosa-85bd4b64d5-jzxmt,stage-librosa,1,331
1775162360,stage-librosa-85bd4b64d5-x6wh9,stage-librosa,460,264
1775162360,stage-librosa-85bd4b64d5-xpcwz,stage-librosa,1,268
1775162360,stage-object-detector-5d6f68c89-9s4nv,stage-object-detector,113,289
1775162360,stage-object-detector-5d6f68c89-dh8xh,stage-object-detector,177,249
1775162360,stage-object-detector-5d6f68c89-gr8t4,stage-object-detector,155,259
1775162360,stage-object-detector-5d6f68c89-mn9jz,stage-object-detector,67,249
1775162360,stage-object-detector-5d6f68c89-q7jbj,stage-object-detector,143,270
1775162368,orchestrator-9696d4c9-v6h68,orchestrator,317,116
1775162368,stage-deepspeech-7c7597dbb9-lf6n2,stage-deepspeech,22,61
1775162368,stage-deepspeech-7c7597dbb9-mdfn4,stage-deepspeech,44,67
1775162368,stage-deepspeech-7c7597dbb9-qfmcn,stage-deepspeech,47,68
1775162368,stage-ffmpeg-0-5c88f7c889-7zsks,stage-ffmpeg-0,101,85
1775162368,stage-ffmpeg-0-5c88f7c889-bkklz,stage-ffmpeg-0,1,64
1775162368,stage-ffmpeg-0-5c88f7c889-dkvhw,stage-ffmpeg-0,85,64
1775162368,stage-ffmpeg-0-5c88f7c889-jxkcg,stage-ffmpeg-0,1,70
1775162368,stage-ffmpeg-0-5c88f7c889-q7nsq,stage-ffmpeg-0,1,77
1775162368,stage-ffmpeg-1-6958b695f5-4xgrx,stage-ffmpeg-1,1,87
1775162368,stage-ffmpeg-1-6958b695f5-gjn4d,stage-ffmpeg-1,28,69
1775162368,stage-ffmpeg-1-6958b695f5-mqs9q,stage-ffmpeg-1,14,86
1775162368,stage-ffmpeg-1-6958b695f5-twdqp,stage-ffmpeg-1,18,64
1775162368,stage-ffmpeg-2-74bc5fcb57-4mx58,stage-ffmpeg-2,72,64
1775162368,stage-ffmpeg-2-74bc5fcb57-9tmjr,stage-ffmpeg-2,104,65
1775162368,stage-ffmpeg-2-74bc5fcb57-jpdl8,stage-ffmpeg-2,1,77
1775162368,stage-ffmpeg-2-74bc5fcb57-spgng,stage-ffmpeg-2,4,81
1775162368,stage-ffmpeg-2-74bc5fcb57-t56xn,stage-ffmpeg-2,1,62
1775162368,stage-ffmpeg-3-57d65c9bdf-8drnl,stage-ffmpeg-3,216,58
1775162368,stage-ffmpeg-3-57d65c9bdf-9gth7,stage-ffmpeg-3,1,55
1775162368,stage-ffmpeg-3-57d65c9bdf-9zr27,stage-ffmpeg-3,1,58
1775162368,stage-ffmpeg-3-57d65c9bdf-qmdmk,stage-ffmpeg-3,1,59
1775162368,stage-ffmpeg-3-57d65c9bdf-rr7kf,stage-ffmpeg-3,161,59
1775162368,stage-librosa-85bd4b64d5-b7mlk,stage-librosa,536,245
1775162368,stage-librosa-85bd4b64d5-j7jrf,stage-librosa,47,365
1775162368,stage-librosa-85bd4b64d5-jzxmt,stage-librosa,41,333
1775162368,stage-librosa-85bd4b64d5-x6wh9,stage-librosa,460,264
1775162368,stage-librosa-85bd4b64d5-xpcwz,stage-librosa,187,272
1775162368,stage-object-detector-5d6f68c89-9s4nv,stage-object-detector,325,289
1775162368,stage-object-detector-5d6f68c89-dh8xh,stage-object-detector,280,249
1775162368,stage-object-detector-5d6f68c89-gr8t4,stage-object-detector,269,260
1775162368,stage-object-detector-5d6f68c89-mn9jz,stage-object-detector,377,249
1775162368,stage-object-detector-5d6f68c89-q7jbj,stage-object-detector,292,270
1775162377,orchestrator-9696d4c9-v6h68,orchestrator,317,116
1775162377,stage-deepspeech-7c7597dbb9-lf6n2,stage-deepspeech,22,61
1775162377,stage-deepspeech-7c7597dbb9-mdfn4,stage-deepspeech,44,67
1775162377,stage-deepspeech-7c7597dbb9-qfmcn,stage-deepspeech,47,68
1775162377,stage-ffmpeg-0-5c88f7c889-7zsks,stage-ffmpeg-0,101,85
1775162377,stage-ffmpeg-0-5c88f7c889-bkklz,stage-ffmpeg-0,1,64
1775162377,stage-ffmpeg-0-5c88f7c889-dkvhw,stage-ffmpeg-0,85,64
1775162377,stage-ffmpeg-0-5c88f7c889-jxkcg,stage-ffmpeg-0,1,70
1775162377,stage-ffmpeg-0-5c88f7c889-q7nsq,stage-ffmpeg-0,1,77
1775162377,stage-ffmpeg-1-6958b695f5-4xgrx,stage-ffmpeg-1,1,87
1775162377,stage-ffmpeg-1-6958b695f5-gjn4d,stage-ffmpeg-1,28,69
1775162377,stage-ffmpeg-1-6958b695f5-mqs9q,stage-ffmpeg-1,14,86
1775162377,stage-ffmpeg-1-6958b695f5-twdqp,stage-ffmpeg-1,18,64
1775162377,stage-ffmpeg-2-74bc5fcb57-4mx58,stage-ffmpeg-2,72,64
1775162377,stage-ffmpeg-2-74bc5fcb57-9tmjr,stage-ffmpeg-2,104,65
1775162377,stage-ffmpeg-2-74bc5fcb57-jpdl8,stage-ffmpeg-2,1,77
1775162377,stage-ffmpeg-2-74bc5fcb57-spgng,stage-ffmpeg-2,4,81
1775162377,stage-ffmpeg-2-74bc5fcb57-t56xn,stage-ffmpeg-2,1,62
1775162377,stage-ffmpeg-3-57d65c9bdf-8drnl,stage-ffmpeg-3,216,58
1775162377,stage-ffmpeg-3-57d65c9bdf-9gth7,stage-ffmpeg-3,1,55
1775162377,stage-ffmpeg-3-57d65c9bdf-9zr27,stage-ffmpeg-3,1,58
1775162377,stage-ffmpeg-3-57d65c9bdf-qmdmk,stage-ffmpeg-3,1,59
1775162377,stage-ffmpeg-3-57d65c9bdf-rr7kf,stage-ffmpeg-3,161,59
1775162377,stage-librosa-85bd4b64d5-b7mlk,stage-librosa,536,245
1775162377,stage-librosa-85bd4b64d5-j7jrf,stage-librosa,47,365
1775162377,stage-librosa-85bd4b64d5-jzxmt,stage-librosa,41,333
1775162377,stage-librosa-85bd4b64d5-x6wh9,stage-librosa,460,264
1775162377,stage-librosa-85bd4b64d5-xpcwz,stage-librosa,187,272
1775162377,stage-object-detector-5d6f68c89-9s4nv,stage-object-detector,325,289
1775162377,stage-object-detector-5d6f68c89-dh8xh,stage-object-detector,280,249
1775162377,stage-object-detector-5d6f68c89-gr8t4,stage-object-detector,269,260
1775162377,stage-object-detector-5d6f68c89-mn9jz,stage-object-detector,377,249
1775162377,stage-object-detector-5d6f68c89-q7jbj,stage-object-detector,292,270
1775162385,orchestrator-9696d4c9-v6h68,orchestrator,279,117
1775162385,stage-deepspeech-7c7597dbb9-lf6n2,stage-deepspeech,103,61
1775162385,stage-deepspeech-7c7597dbb9-mdfn4,stage-deepspeech,19,67
1775162385,stage-deepspeech-7c7597dbb9-qfmcn,stage-deepspeech,47,68
1775162385,stage-ffmpeg-0-5c88f7c889-7zsks,stage-ffmpeg-0,166,86
1775162385,stage-ffmpeg-0-5c88f7c889-bkklz,stage-ffmpeg-0,1,64
1775162385,stage-ffmpeg-0-5c88f7c889-dkvhw,stage-ffmpeg-0,35,64
1775162385,stage-ffmpeg-0-5c88f7c889-jxkcg,stage-ffmpeg-0,51,68
1775162385,stage-ffmpeg-0-5c88f7c889-q7nsq,stage-ffmpeg-0,36,76
1775162385,stage-ffmpeg-1-6958b695f5-4xgrx,stage-ffmpeg-1,52,84
1775162385,stage-ffmpeg-1-6958b695f5-gjn4d,stage-ffmpeg-1,102,71
1775162385,stage-ffmpeg-1-6958b695f5-mqs9q,stage-ffmpeg-1,14,86
1775162385,stage-ffmpeg-1-6958b695f5-twdqp,stage-ffmpeg-1,15,64
1775162385,stage-ffmpeg-2-74bc5fcb57-4mx58,stage-ffmpeg-2,25,64
1775162385,stage-ffmpeg-2-74bc5fcb57-9tmjr,stage-ffmpeg-2,1,65
1775162385,stage-ffmpeg-2-74bc5fcb57-jpdl8,stage-ffmpeg-2,50,77
1775162385,stage-ffmpeg-2-74bc5fcb57-spgng,stage-ffmpeg-2,4,81
1775162385,stage-ffmpeg-2-74bc5fcb57-t56xn,stage-ffmpeg-2,145,82
1775162385,stage-ffmpeg-3-57d65c9bdf-8drnl,stage-ffmpeg-3,80,57
1775162385,stage-ffmpeg-3-57d65c9bdf-9gth7,stage-ffmpeg-3,421,55
1775162385,stage-ffmpeg-3-57d65c9bdf-9zr27,stage-ffmpeg-3,124,58
1775162385,stage-ffmpeg-3-57d65c9bdf-qmdmk,stage-ffmpeg-3,57,59
1775162385,stage-ffmpeg-3-57d65c9bdf-rr7kf,stage-ffmpeg-3,38,59
1775162385,stage-librosa-85bd4b64d5-b7mlk,stage-librosa,51,245
1775162385,stage-librosa-85bd4b64d5-j7jrf,stage-librosa,187,365
1775162385,stage-librosa-85bd4b64d5-jzxmt,stage-librosa,3,331
1775162385,stage-librosa-85bd4b64d5-x6wh9,stage-librosa,208,264
1775162385,stage-librosa-85bd4b64d5-xpcwz,stage-librosa,187,272
1775162385,stage-object-detector-5d6f68c89-9s4nv,stage-object-detector,168,290
1775162385,stage-object-detector-5d6f68c89-dh8xh,stage-object-detector,276,249
1775162385,stage-object-detector-5d6f68c89-gr8t4,stage-object-detector,264,262
1775162385,stage-object-detector-5d6f68c89-mn9jz,stage-object-detector,148,258
1775162385,stage-object-detector-5d6f68c89-q7jbj,stage-object-detector,176,270
1775162393,orchestrator-9696d4c9-v6h68,orchestrator,279,117
1775162393,stage-deepspeech-7c7597dbb9-lf6n2,stage-deepspeech,103,61
1775162393,stage-deepspeech-7c7597dbb9-mdfn4,stage-deepspeech,19,67
1775162393,stage-deepspeech-7c7597dbb9-qfmcn,stage-deepspeech,47,68
1775162393,stage-ffmpeg-0-5c88f7c889-7zsks,stage-ffmpeg-0,166,86
1775162393,stage-ffmpeg-0-5c88f7c889-bkklz,stage-ffmpeg-0,1,64
1775162393,stage-ffmpeg-0-5c88f7c889-dkvhw,stage-ffmpeg-0,35,64
1775162393,stage-ffmpeg-0-5c88f7c889-jxkcg,stage-ffmpeg-0,51,68
1775162393,stage-ffmpeg-0-5c88f7c889-q7nsq,stage-ffmpeg-0,36,76
1775162393,stage-ffmpeg-1-6958b695f5-4xgrx,stage-ffmpeg-1,52,84
1775162393,stage-ffmpeg-1-6958b695f5-gjn4d,stage-ffmpeg-1,102,71
1775162393,stage-ffmpeg-1-6958b695f5-mqs9q,stage-ffmpeg-1,14,86
1775162393,stage-ffmpeg-1-6958b695f5-twdqp,stage-ffmpeg-1,15,64
1775162393,stage-ffmpeg-2-74bc5fcb57-4mx58,stage-ffmpeg-2,25,64
1775162393,stage-ffmpeg-2-74bc5fcb57-9tmjr,stage-ffmpeg-2,1,65
1775162393,stage-ffmpeg-2-74bc5fcb57-jpdl8,stage-ffmpeg-2,50,77
1775162393,stage-ffmpeg-2-74bc5fcb57-spgng,stage-ffmpeg-2,4,81
1775162393,stage-ffmpeg-2-74bc5fcb57-t56xn,stage-ffmpeg-2,145,82
1775162393,stage-ffmpeg-3-57d65c9bdf-8drnl,stage-ffmpeg-3,80,57
1775162393,stage-ffmpeg-3-57d65c9bdf-9gth7,stage-ffmpeg-3,421,55
1775162393,stage-ffmpeg-3-57d65c9bdf-9zr27,stage-ffmpeg-3,124,58
1775162393,stage-ffmpeg-3-57d65c9bdf-qmdmk,stage-ffmpeg-3,57,59
